run,CINT7,CEMC7,EG1,EG2,EJ1,EJ2,CDMC7,DG1,DG2,DJ1,DJ2
286288,2064424,17118,121824,148612,119834,34513,8579,77247,88263,15813,3074
286336,2071184,17063,118614,148047,115844,34343,8442,75659,85036,15384,3008
