run,CINT7,CEMC7,EG1,EG2,EJ1,EJ2,CDMC7,DG1,DG2,DJ1,DJ2
293357,492551,4450,63,806,56,183,4450,63,806,56,183
293359,3342793,30020,417,5580,422,1213,30020,417,5580,422,1213
