run,CINT7,CEMC7,EG1,EG2,EJ1,EJ2,CDMC7,DG1,DG2,DJ1,DJ2
293386,9885819,85400,1285,15776,1183,3456,39517,730,8423,148,304
293474,2340385,19814,155817,180947,147333,39804,8969,87523,91579,19349,338
